GEO_ID,County,State,S1901_C01_001E,S1901_C01_001EA,S1901_C01_001M,S1901_C01_001MA,S1901_C01_002E,S1901_C01_002EA,S1901_C01_002M,S1901_C01_002MA,S1901_C01_003E,S1901_C01_003M,S1901_C01_003MA,S1901_C01_003EA,S1901_C01_004E,S1901_C01_004M,S1901_C01_004MA,S1901_C01_004EA,S1901_C01_005E,S1901_C01_005M,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006E,S1901_C01_006M,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007E,S1901_C01_007M,S1901_C01_007MA,S1901_C01_007EA,S1901_C01_008E,S1901_C01_008M,S1901_C01_008MA,S1901_C01_008EA,S1901_C01_009E,S1901_C01_009EA,S1901_C01_009M,S1901_C01_009MA,S1901_C01_010E,S1901_C01_010EA,S1901_C01_010M,S1901_C01_010MA,S1901_C01_011E,S1901_C01_011M,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012E,S1901_C01_012M,S1901_C01_012MA,S1901_C01_012EA,S1901_C01_013E,S1901_C01_013EA,S1901_C01_013M,S1901_C01_013MA,S1901_C01_014E,S1901_C01_014EA,S1901_C01_014M,S1901_C01_014MA,S1901_C01_015E,S1901_C01_015EA,S1901_C01_015M,S1901_C01_015MA,S1901_C01_016E,S1901_C01_016EA,S1901_C01_016M,S1901_C01_016MA,S1901_C02_001E,S1901_C02_001M,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002E,S1901_C02_002EA,S1901_C02_002M,S1901_C02_002MA,S1901_C02_003E,S1901_C02_003M,S1901_C02_003MA,S1901_C02_003EA,S1901_C02_004E,S1901_C02_004EA,S1901_C02_004M,S1901_C02_004MA,S1901_C02_005E,S1901_C02_005M,S1901_C02_005MA,S1901_C02_005EA,S1901_C02_006E,S1901_C02_006EA,S1901_C02_006M,S1901_C02_006MA,S1901_C02_007E,S1901_C02_007M,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008E,S1901_C02_008M,S1901_C02_008MA,S1901_C02_008EA,S1901_C02_009E,S1901_C02_009M,S1901_C02_009MA,S1901_C02_009EA,S1901_C02_010E,S1901_C02_010EA,S1901_C02_010M,S1901_C02_010MA,S1901_C02_011E,S1901_C02_011M,S1901_C02_011MA,S1901_C02_011EA,S1901_C02_012E,S1901_C02_012EA,S1901_C02_012M,S1901_C02_012MA,S1901_C02_013E,S1901_C02_013EA,S1901_C02_013M,S1901_C02_013MA,S1901_C02_014E,S1901_C02_014M,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015E,S1901_C02_015M,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016E,S1901_C02_016EA,S1901_C02_016M,S1901_C02_016MA,S1901_C03_001E,S1901_C03_001M,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002E,S1901_C03_002EA,S1901_C03_002M,S1901_C03_002MA,S1901_C03_003E,S1901_C03_003EA,S1901_C03_003M,S1901_C03_003MA,S1901_C03_004E,S1901_C03_004M,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005E,S1901_C03_005M,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006E,S1901_C03_006M,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007E,S1901_C03_007EA,S1901_C03_007M,S1901_C03_007MA,S1901_C03_008E,S1901_C03_008M,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009E,S1901_C03_009EA,S1901_C03_009M,S1901_C03_009MA,S1901_C03_010E,S1901_C03_010M,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011E,S1901_C03_011EA,S1901_C03_011M,S1901_C03_011MA,S1901_C03_012E,S1901_C03_012M,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013E,S1901_C03_013EA,S1901_C03_013M,S1901_C03_013MA,S1901_C03_014E,S1901_C03_014EA,S1901_C03_014M,S1901_C03_014MA,S1901_C03_015E,S1901_C03_015EA,S1901_C03_015M,S1901_C03_015MA,S1901_C03_016E,S1901_C03_016M,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001E,S1901_C04_001EA,S1901_C04_001M,S1901_C04_001MA,S1901_C04_002E,S1901_C04_002M,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003E,S1901_C04_003EA,S1901_C04_003M,S1901_C04_003MA,S1901_C04_004E,S1901_C04_004EA,S1901_C04_004M,S1901_C04_004MA,S1901_C04_005E,S1901_C04_005M,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006E,S1901_C04_006M,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007E,S1901_C04_007M,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008E,S1901_C04_008EA,S1901_C04_008M,S1901_C04_008MA,S1901_C04_009E,S1901_C04_009M,S1901_C04_009MA,S1901_C04_009EA,S1901_C04_010E,S1901_C04_010EA,S1901_C04_010M,S1901_C04_010MA,S1901_C04_011E,S1901_C04_011EA,S1901_C04_011M,S1901_C04_011MA,S1901_C04_012E,S1901_C04_012EA,S1901_C04_012M,S1901_C04_012MA,S1901_C04_013E,S1901_C04_013M,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014E,S1901_C04_014M,S1901_C04_014MA,S1901_C04_014EA,S1901_C04_015E,S1901_C04_015M,S1901_C04_015MA,S1901_C04_015EA,S1901_C04_016E,S1901_C04_016M,S1901_C04_016MA,S1901_C04_016EA
0500000US37135,Orange, North Carolina,55259,null,1600,null,8.7,null,2.4,null,3.1,1.3,null,null,5.1,1.6,null,null,7.5,2.2,null,null,12.2,2.6,null,null,13.8,2.3,null,null,10.8,1.8,null,null,15,null,2.4,null,9.7,null,1.8,null,14,2,null,null,74299,5419,null,null,110759,null,7225,null,25.6,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32657,2179,null,null,3,null,1.4,null,1.5,1,null,null,2.8,null,1.6,null,4.1,2,null,null,8.3,null,3.3,null,13,3,null,null,10.7,2.3,null,null,19.7,3.3,null,null,15.3,null,2.8,null,21.5,3.5,null,null,118498,null,9492,null,148513,null,11870,null,(X),(X),(X),(X),26.5,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,128901,11413,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22602,null,1986,null,17.6,5.6,null,null,5.4,null,2.9,null,10,null,3.8,null,12.7,3.9,null,null,17.4,4,null,null,12.9,3.5,null,null,10.7,null,3.4,null,8.2,3.2,null,null,1.8,null,1.2,null,3.2,null,1.6,null,38051,null,3500,null,54061,5800,null,null,(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X),(X),null
0500000US37147,Pitt, North Carolina,70926,null,2307,null,8.5,null,2.2,null,5.4,1.9,null,null,10.7,2.5,null,null,8.5,1.9,null,null,13,2.3,null,null,21.1,2.8,null,null,11.1,2,null,null,13.2,null,2.3,null,4,null,1.3,null,4.4,1.3,null,null,53401,3100,null,null,72458,null,5983,null,52.1,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41427,2465,null,null,3.6,null,1.9,null,3.4,2,null,null,9.1,null,3.3,null,8.9,2.6,null,null,9.3,null,2.8,null,21.6,3.7,null,null,14.4,3,null,null,18.8,3.3,null,null,5.2,null,1.7,null,5.8,2,null,null,64962,null,6703,null,86613,null,8511,null,(X),(X),(X),(X),49.8,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,84253,8373,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29499,null,2611,null,16.4,4.5,null,null,9.1,null,3.9,null,12,null,4,null,8.3,3,null,null,18.4,4.7,null,null,21,5.2,null,null,5.5,null,2.4,null,5.5,2.4,null,null,1.3,null,1,null,2.5,null,1.7,null,38658,null,5881,null,50822,8730,null,null,(X),(X),(X),(X),(X),(X),(X),(X),55.5,(X),(X),null
0500000US37151,Randolph, North Carolina,56117,null,1793,null,6.6,null,1.9,null,5.6,1.8,null,null,12.2,1.9,null,null,9.7,2.1,null,null,16.3,2.7,null,null,21.9,3.4,null,null,13.6,2.2,null,null,10,null,2.3,null,3.2,null,1.3,null,0.9,0.5,null,null,49742,2544,null,null,59175,null,3521,null,31.6,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37795,1957,null,null,3.6,null,1.8,null,3.2,1.9,null,null,8.1,null,2.8,null,8.4,2.4,null,null,16.4,null,3.2,null,25.5,4.3,null,null,15.9,3,null,null,13.3,3.1,null,null,4.3,null,1.9,null,1.3,0.8,null,null,58172,null,5980,null,69067,null,4591,null,(X),(X),(X),(X),32.4,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,63918,4959,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18322,null,1785,null,14,4.8,null,null,11.3,null,4.1,null,21.7,null,4.8,null,13,3.5,null,null,15.6,4.4,null,null,13.8,4.8,null,null,6.9,null,3,null,3.1,3.1,null,null,0.7,null,0.8,null,0,null,1,null,27111,null,4724,null,35886,4549,null,null,(X),(X),(X),(X),(X),(X),(X),(X),29.8,(X),(X),null
0500000US37155,Robeson, North Carolina,46272,null,863,null,16.3,null,2.1,null,9.6,1.7,null,null,13.1,1.8,null,null,10.9,1.7,null,null,16.1,2.4,null,null,14.5,2.4,null,null,8.9,1.6,null,null,7.3,null,1.4,null,2.3,null,0.8,null,1,0.6,null,null,35035,3180,null,null,48129,null,3958,null,40.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30034,1205,null,null,11.9,null,2.7,null,5.2,1.4,null,null,12.1,null,2.4,null,11.7,2.6,null,null,14.6,null,2.7,null,17.3,2.7,null,null,12.6,2.4,null,null,9.9,2,null,null,3.1,null,1.1,null,1.5,0.9,null,null,43698,null,3548,null,58699,null,5869,null,(X),(X),(X),(X),43.9,(X),(X),null,(X),(X),(X),(X),17684,1335,null,null,2.3,null,1.3,null,3.1,null,1.7,null,8.8,2.8,null,null,9.4,2.8,null,null,15.5,3.4,null,null,20.5,null,3.8,null,18.3,3.6,null,null,15,null,3.3,null,4.5,1.9,null,null,2.6,null,1.5,null,64172,5937,null,null,77370,null,8911,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16238,null,1210,null,27.7,4.4,null,null,17.8,null,4,null,16.6,null,4.1,null,8.9,2.7,null,null,15.9,4.1,null,null,9.2,2.9,null,null,1.8,null,1.4,null,1.8,1.2,null,null,0.3,null,0.4,null,0,null,1.2,null,17539,null,2810,null,25803,2401,null,null,(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),null
0500000US37157,Rockingham, North Carolina,38462,null,1483,null,7.8,null,2.3,null,10.2,2.8,null,null,13.4,2.9,null,null,10.5,2.4,null,null,14.5,3.5,null,null,19.1,3.2,null,null,12,2.6,null,null,8.5,null,2.3,null,2.1,null,0.9,null,1.8,1,null,null,43230,3586,null,null,53588,null,3751,null,40.5,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25717,2084,null,null,5,null,2.8,null,8.4,3.1,null,null,10,null,3.3,null,10.4,2.9,null,null,16.2,null,4.5,null,19.3,3.7,null,null,14.8,3.7,null,null,11,2.9,null,null,2.9,null,1.3,null,2,1.3,null,null,49962,null,7263,null,61096,null,4565,null,(X),(X),(X),(X),41.4,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,63702,6362,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),12745,null,2080,null,15.8,6.2,null,null,12.6,null,5.5,null,20.8,null,5.9,null,13.8,5.7,null,null,12.3,5.3,null,null,17.6,6.2,null,null,5.4,null,3.9,null,0.6,0.8,null,null,0.4,null,0.6,null,0.7,null,0.7,null,25569,null,4492,null,34119,4496,null,null,(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X),(X),null
0500000US37159,Rowan, North Carolina,55241,null,1463,null,4.4,null,1.6,null,5.5,1.7,null,null,13.6,2.6,null,null,9.8,2.1,null,null,14.5,2.7,null,null,21.5,3.4,null,null,12.8,2.5,null,null,11.4,null,2,null,3.7,null,1.3,null,2.8,1.1,null,null,51927,3441,null,null,65593,null,4071,null,36.2,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37900,2442,null,null,3.8,null,1.7,null,1.7,1.1,null,null,10.6,null,3.1,null,10,2.7,null,null,12.7,null,3.2,null,21.9,3.2,null,null,16.1,3.2,null,null,14.8,2.8,null,null,4.4,null,1.9,null,4.2,1.6,null,null,62894,null,3674,null,76381,null,5814,null,(X),(X),(X),(X),39.6,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,77156,5516,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17341,null,2243,null,8.5,3.9,null,null,13.8,null,4.3,null,22.1,null,5.7,null,11.4,2.9,null,null,16.3,5.3,null,null,17.3,7.2,null,null,4.7,null,2.3,null,4.5,2.8,null,null,1.5,null,1.1,null,0,null,1.1,null,28619,null,5188,null,38346,3788,null,null,(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X),(X),null
0500000US37161,Rutherford, North Carolina,27970,null,1392,null,4.3,null,2.1,null,8,3.2,null,null,13.5,4,null,null,12.8,4,null,null,17.5,4.4,null,null,18.3,4.3,null,null,10.4,3.9,null,null,9.1,null,3.3,null,2.1,null,1.1,null,3.9,1.8,null,null,44361,3283,null,null,63090,null,7019,null,33.8,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18874,1772,null,null,2,null,1.9,null,2.9,2.2,null,null,7,null,4.1,null,14.7,4.6,null,null,22.4,null,6.3,null,18.8,5.4,null,null,13.2,5.6,null,null,11.5,4.9,null,null,3.1,null,1.7,null,4.4,2.3,null,null,50846,null,10113,null,71868,null,8241,null,(X),(X),(X),(X),33.7,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,61201,6903,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),9096,null,1461,null,11.6,5.6,null,null,18.6,null,8.4,null,28.6,null,8.7,null,9.1,5.5,null,null,8.8,5.7,null,null,14.2,7.7,null,null,2.4,null,2.3,null,3.8,3,null,null,0,null,2.1,null,2.7,null,3.6,null,23407,null,1891,null,40761,13336,null,null,(X),(X),(X),(X),(X),(X),(X),(X),31,(X),(X),null
0500000US37171,Surry, North Carolina,28408,null,1215,null,9.8,null,3.1,null,5.7,2.1,null,null,15.8,3,null,null,7.8,2.1,null,null,11.5,2.6,null,null,17.7,3.3,null,null,13.7,3.3,null,null,14,null,2.9,null,1.5,null,0.8,null,2.6,1,null,null,49250,4722,null,null,61869,null,5262,null,35.4,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19539,1355,null,null,4.8,null,2.4,null,2.7,1.7,null,null,10.7,null,3.4,null,7.8,2.7,null,null,11.4,null,3.5,null,21,4.3,null,null,18.4,4.6,null,null,19,4.3,null,null,1.6,null,0.9,null,2.7,1.2,null,null,66882,null,9228,null,74219,null,6610,null,(X),(X),(X),(X),36.9,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,75181,4366,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),8869,null,1091,null,20.7,7.8,null,null,12.8,null,5.7,null,27.7,null,6.8,null,8.2,3.4,null,null,12.2,4.7,null,null,10.4,4.1,null,null,3.8,null,2.3,null,1.1,1,null,null,0.8,null,0.9,null,2.3,null,1.8,null,20581,null,1822,null,32360,4752,null,null,(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X),(X),null
0500000US37179,Union, North Carolina,77954,null,1511,null,3.3,null,1,null,2.1,0.9,null,null,6,1.5,null,null,6.2,1.5,null,null,9.7,1.9,null,null,16.7,2.2,null,null,13.3,1.8,null,null,18.8,null,2.1,null,9.5,null,1.6,null,14.5,1.7,null,null,85985,5134,null,null,113242,null,4950,null,37.9,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),62932,2381,null,null,1.6,null,0.7,null,1.3,0.7,null,null,3.6,null,1.4,null,4.8,1.3,null,null,9.2,null,1.9,null,15.5,2.2,null,null,13.3,1.9,null,null,21.7,2.7,null,null,11.2,null,1.9,null,17.8,1.9,null,null,100737,null,5536,null,127791,null,5089,null,(X),(X),(X),(X),38.5,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,112198,5033,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15022,null,2001,null,11,4.4,null,null,7.2,null,4.1,null,18.6,null,5.1,null,9.6,3.9,null,null,15,4.6,null,null,19.9,5.5,null,null,10.4,null,3.7,null,6,3.2,null,null,1.5,null,1.2,null,0.7,null,0.9,null,40023,null,7282,null,47183,4921,null,null,(X),(X),(X),(X),(X),(X),(X),(X),34,(X),(X),null
0500000US37183,Wake, North Carolina,419361,null,3766,null,3.6,null,0.6,null,2.1,0.5,null,null,6,0.8,null,null,7.2,0.8,null,null,10.3,1,null,null,15.6,0.9,null,null,13.1,1,null,null,19.1,null,1,null,11.2,null,0.9,null,11.8,0.8,null,null,84215,2081,null,null,111123,null,2566,null,30.4,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),279243,5734,null,null,1.6,null,0.5,null,1.3,0.4,null,null,2.9,null,0.7,null,5.3,0.9,null,null,8.4,null,1.3,null,13.9,1.1,null,null,13,1.2,null,null,22,1.4,null,null,14.9,null,1.3,null,16.6,1.2,null,null,104821,null,2780,null,133488,null,3869,null,(X),(X),(X),(X),30.1,(X),(X),null,(X),(X),(X),(X),214561,5871,null,null,0.8,null,0.4,null,0.4,null,0.2,null,1.1,0.3,null,null,3.1,0.8,null,null,6.1,1.1,null,null,11.3,null,1.3,null,13.3,1.2,null,null,24.8,null,1.5,null,18.4,1.6,null,null,20.6,null,1.5,null,126732,2472,null,null,153330,null,4600,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),140118,null,5788,null,8.2,1.4,null,null,4,null,1.1,null,13,null,1.9,null,11,1.8,null,null,14.2,1.6,null,null,20.1,1.6,null,null,11.6,null,1.7,null,12.4,1.7,null,null,3.5,null,0.8,null,1.9,null,0.6,null,49448,null,2661,null,63317,3668,null,null,(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),null
0500000US37191,Wayne, North Carolina,48482,null,1541,null,8.6,null,2.3,null,5.9,2,null,null,8.9,2.6,null,null,13.2,2.4,null,null,19.7,3,null,null,17.3,3.6,null,null,13.9,2.7,null,null,8.2,null,1.9,null,2.6,null,1.2,null,1.8,0.9,null,null,44596,3414,null,null,59250,null,4824,null,23.4,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30990,2120,null,null,5.6,null,2.4,null,3.7,2.2,null,null,9.5,null,3.4,null,10.9,2.5,null,null,16.5,null,3.6,null,18.3,4.4,null,null,17,3.9,null,null,12.1,3.1,null,null,3.8,null,1.8,null,2.6,1.4,null,null,53190,null,5063,null,70723,null,7621,null,(X),(X),(X),(X),25.5,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,72603,8684,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17492,null,2194,null,14,5,null,null,9.7,null,3.9,null,9.5,null,3.8,null,18.5,5.3,null,null,24.7,6.6,null,null,14,5.4,null,null,7.9,null,4.1,null,0.9,0.5,null,null,0.5,null,0.6,null,0.3,null,0.4,null,33865,null,4408,null,37287,3816,null,null,(X),(X),(X),(X),(X),(X),(X),(X),18.4,(X),(X),null
0500000US37193,Wilkes, North Carolina,28376,null,1523,null,7.8,null,2.7,null,4.1,1.8,null,null,17.1,4.1,null,null,10.6,2.7,null,null,15.4,3.6,null,null,16.3,3.7,null,null,11.3,3.1,null,null,12.8,null,3.7,null,3.5,null,2.1,null,1.2,0.9,null,null,43290,5319,null,null,59466,null,4811,null,30.9,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17409,1711,null,null,4.8,null,2.9,null,1.2,1.2,null,null,9.9,null,3.8,null,5.9,2.2,null,null,18.9,null,4.7,null,19.2,5,null,null,17.7,4.8,null,null,16.6,5,null,null,4.6,null,3.4,null,1.3,1.1,null,null,60153,null,8771,null,70093,null,5171,null,(X),(X),(X),(X),26.7,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,67931,9897,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),10967,null,1587,null,12.7,5.2,null,null,8.6,null,3.9,null,29.3,null,8.2,null,18.1,6,null,null,11,5.8,null,null,12.6,5.1,null,null,1.7,null,1.6,null,4.2,4,null,null,0.7,null,1.2,null,1.1,null,1.4,null,24592,null,5103,null,39984,10451,null,null,(X),(X),(X),(X),(X),(X),(X),(X),34.6,(X),(X),null
0500000US37195,Wilson, North Carolina,32384,null,1354,null,13.5,null,4.3,null,9.3,3.7,null,null,12.9,4.1,null,null,9.7,3.5,null,null,13.1,3.4,null,null,13.1,3.2,null,null,8.7,2.6,null,null,12.6,null,2.9,null,4.5,null,2.7,null,2.6,1.3,null,null,38830,4122,null,null,59009,null,5640,null,41,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19760,1872,null,null,8.2,null,4.4,null,6.4,3.9,null,null,9.1,null,4.5,null,9,4.4,null,null,8.4,null,3.8,null,15.1,4.7,null,null,13.4,3.9,null,null,21.5,5.1,null,null,5,null,2.8,null,3.9,2.1,null,null,65768,null,11166,null,77014,null,7931,null,(X),(X),(X),(X),42.7,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,85587,15196,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),12624,null,1841,null,23.5,7.3,null,null,14,null,6.2,null,19,null,6.5,null,9.3,4.6,null,null,20.7,6.6,null,null,9.4,4,null,null,1.3,null,1.2,null,2.2,1.6,null,null,0,null,1.5,null,0.7,null,1.2,null,19967,null,5715,null,28963,4286,null,null,(X),(X),(X),(X),(X),(X),(X),(X),38.2,(X),(X),null
0500000US38015,Burleigh, North Dakota,38438,null,1461,null,4,null,1.7,null,4.8,1.9,null,null,6.5,1.7,null,null,6.7,2.7,null,null,11.7,3.1,null,null,18.1,3.2,null,null,12.6,2.6,null,null,21.2,null,3.7,null,6.5,null,1.9,null,8,1.8,null,null,72494,5065,null,null,96490,null,8132,null,35.5,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24110,1591,null,null,0,null,0.5,null,2.6,2,null,null,3,null,1.4,null,4,1.9,null,null,10,null,4.5,null,17.2,3.9,null,null,15,3.6,null,null,27,5.1,null,null,9.2,null,2.7,null,12.2,2.8,null,null,95152,null,9713,null,120776,null,11614,null,(X),(X),(X),(X),34.7,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,109565,6878,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14328,null,1614,null,10.7,4.6,null,null,9.2,null,4.3,null,12,null,3.8,null,13.1,5.9,null,null,14.6,4.6,null,null,19.7,5.1,null,null,9.1,null,3.8,null,9,3.7,null,null,1.8,null,1.6,null,1,null,1.1,null,40910,null,7981,null,52912,8209,null,null,(X),(X),(X),(X),(X),(X),(X),(X),36,(X),(X),null
0500000US38017,Cass, North Dakota,78736,null,1627,null,6.2,null,1.9,null,5,1.7,null,null,7.5,1.8,null,null,9.3,2.1,null,null,11.9,2.1,null,null,18.8,2.5,null,null,13.2,2.5,null,null,14.9,null,2,null,6.1,null,1.6,null,7.2,1.9,null,null,62218,4861,null,null,84236,null,5765,null,19.7,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),42257,2523,null,null,2.6,null,2,null,0.9,0.7,null,null,6.6,null,3,null,5.3,2.1,null,null,6,null,1.8,null,15.7,3.4,null,null,15.8,3,null,null,23.1,3.2,null,null,11.2,null,3.1,null,12.7,3.4,null,null,94182,null,9064,null,117063,null,10116,null,(X),(X),(X),(X),18.5,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,103752,7653,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36479,null,2557,null,10.4,3.4,null,null,9.8,null,3.3,null,9.5,null,2.3,null,14.1,3.7,null,null,19.3,4,null,null,21.4,3.6,null,null,9.5,null,3.6,null,4.9,1.8,null,null,0.3,null,0.3,null,0.8,null,0.6,null,38473,null,4468,null,45104,3242,null,null,(X),(X),(X),(X),(X),(X),(X),(X),20.8,(X),(X),null
